item_id,title_snapshot,country,material,year,grade,cert_company,cap_judgment,marketing_status,cap_bid_limit_usd,estimated_sell_price_jpy,expected_profit_jpy,expected_roi_pct,yahoo_ref_title,yahoo_ref_price_jpy,evidence_status,comparison_type,cap_comment,url,updated_at
noble_141_2026_apr_1051,"Edward VII, 1910. Frosty mint bloom, light gold and brown reverse tone, uncirculated.",UNKNOWN,gold,1910,,,CEO_CHECK,MARKETING_REVIEW,1280.6,279800,35023,16.2,AU sovereign George V 1916M PCGS MS64 279k,279800,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Edward VII 1910 sovereign vs AU George V 1916M MS64 279,800. Noble 141 Apr2026. BL=$1280.6. Gold spike->CEO_CHECK. 1x sell=279,800.",https://www.numisbids.com/sale/10505/lot/1051,2026-04-03T20:02:17.777887+00:00
heritage_spotlight_poland_2026_apr_24015,"Danzig: Free City gold 25 Gulden 1930 MS65 NGC,",UNKNOWN,gold,1930,MS65,NGC,CEO_CHECK,MARKETING_REVIEW,1300.1,284000,35590,16.2,NL 10G 1898 MS62 284k,284000,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Danzig: Free City gold 25 Gulden 1930 MS65 NGC (MS65) vs NL 10G 1898 MS62 284k 284,000. Heritage Spotlight Poland Apr2026. BL=$1300.1. Poland gold JP liquidity uncertain->CEO_CHECK. Gold spike->CEO judge.",https://coins.ha.com/itm/danzig/danzig-free-city-gold-25-gulden-1930-ms65-ngc-/a/61607-24015.s?ic4=ListView-ShortDescription-071515,2026-04-03T19:57:07.566966+00:00
noble_141_2026_apr_571,"Great Britain, George III, gold half guinea, fifth bust or spade type, 1788 (S.3735). Has been mounted, surface marks...",GB,gold,1788,,,CEO_CHECK,MARKETING_REVIEW,1107.7,242500,29987,15.9,Anne guinea ref 485k (half),485000,PRICE_NEEDED,TYPE_ONLY,[CAP 2026-04-04] TYPE_ONLY: Great Britain George III gold half guinea 1793 vs Anne guinea ref 485k (half). Noble 141 Apr2026. BL=$1107.7. Gold spike->CEO_CHECK.,https://www.numisbids.com/sale/10505/lot/571,2026-04-03T20:08:04.0148+00:00
heritage_spotlight_poland_2026_apr_24023,"Poland: Danzig. Johann II Casimir gold Ducat 1660-DL AU55
PCGS,",UNKNOWN,gold,1660,AU55,PCGS,CEO_CHECK,MARKETING_REVIEW,1003.3,220000,26950,15.8,"NL ducat 220,000",220000,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Poland: Danzig. Johann II Casimir gold Ducat 1660- (AU55) vs NL ducat 220,000 220,000. Heritage Spotlight Poland Apr2026. BL=$1003.3. Poland gold JP liquidity uncertain->CEO_CHECK. Gold spike->CEO judge.",https://coins.ha.com/itm/poland/poland-danzig-johann-ii-casimir-gold-ducat-1660-dl-au55-pcgs-/a/61607-24023.s?ic4=ListView-ShortDescription-071515,2026-04-03T19:57:07.566966+00:00
heritage_spotlight_poland_2026_apr_24022,"Poland: Danzig. Johann Casimir gold Ducat 1658-DL AU55
PCGS,",UNKNOWN,gold,1658,AU55,PCGS,CEO_CHECK,MARKETING_REVIEW,1003.3,220000,26950,15.8,"NL ducat 220,000",220000,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Poland: Danzig. Johann Casimir gold Ducat 1658-DL  (AU55) vs NL ducat 220,000 220,000. Heritage Spotlight Poland Apr2026. BL=$1003.3. Poland gold JP liquidity uncertain->CEO_CHECK. Gold spike->CEO judge.",https://coins.ha.com/itm/poland/poland-danzig-johann-casimir-gold-ducat-1658-dl-au55-pcgs-/a/61607-24022.s?ic4=ListView-ShortDescription-071515,2026-04-03T19:57:07.566966+00:00
heritage_spotlight_poland_2026_apr_24021,"Poland: Danzig. Johann Casimir gold Ducat 1657-DL AU50
PCGS,",UNKNOWN,gold,1657,AU50,PCGS,CEO_CHECK,MARKETING_REVIEW,1003.3,220000,26950,15.8,"NL ducat 220,000",220000,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Poland: Danzig. Johann Casimir gold Ducat 1657-DL  (AU50) vs NL ducat 220,000 220,000. Heritage Spotlight Poland Apr2026. BL=$1003.3. Poland gold JP liquidity uncertain->CEO_CHECK. Gold spike->CEO judge.",https://coins.ha.com/itm/poland/poland-danzig-johann-casimir-gold-ducat-1657-dl-au50-pcgs-/a/61607-24021.s?ic4=ListView-ShortDescription-071515,2026-04-03T19:57:07.566966+00:00
noble_141_2026_apr_2019,"Spain, Joseph Napoleon, gold eighty reales, 1809 M-AI (KM.542). Fine",Spain,gold,1809,,,CEO_CHECK,MARKETING_REVIEW,1040.4,228000,28030,15.8,スペイン80REALES金貨1840 ¥228k,228000,READY,TYPE_ONLY,"[CAP 2026-04-04] 同種: スペイン80reales金貨 1809(ナポレオン)。Yahoo参照1840 Isabel II ¥228k。Noble見積AUD1,500(¥142k)<<BL($1040.4)→有効。金急騰→CEO_CHECK。",https://www.numisbids.com/sale/10505/lot/2019,2026-04-03T19:22:06.316887+00:00
noble_141_2026_apr_2031,"Turkey, Ataturk, bullion 100 kurush, 1923/35. Uncirculated",Turkey,gold,1923,,,CEO_CHECK,MARKETING_REVIEW,909.7,199800,24223,15.6,トルコ100クルシュ金貨1968 PCGS MS65 ¥199k,199800,READY,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: トルコ100kurush 1923/35 vs 1968 MS65。Noble見積AUD1,200(¥114k)<<BL($909.7)→有効。金急騰→CEO_CHECK。",https://www.numisbids.com/sale/10505/lot/2031,2026-04-03T19:22:06.316887+00:00
noble_10505_2023,"Switzerland, Confederation, twenty francs, 1898B. Good extremely fine",Switzerland,gold,1898,,,CEO_CHECK,MARKETING_REVIEW,901.3,198000,23980,15.5,Swiss 20F 1916B NGC MS66 198k,198000,READY,TYPE_ONLY,[CAP 2026-04-04] TYPE_ONLY: Swiss 20F lot 2023 (1coins) vs Swiss 1916B MS66 198k. Est AUD1400 ($868) BL=$901.3. Noble 10505 closes ~Apr2026->CEO_CHECK. Gold spike->CEO judge.,https://www.numisbids.com/n.php?p=lot&sid=10505&lot=2023,2026-04-03T19:33:09.24783+00:00
v1|267628555522|0,RUSSIA 1842-СПБ-АЧ NICHOLAS I 5 ROUBLES GOLD IN HI GRADE PCGS-MS-62.,UNKNOWN,gold,1842,,PCGS,CEO_CHECK,MARKETING_REVIEW,784.5,172800,20578,15.2,"ロシア ニコライ2世 5ルーブル PCGS MS66 172,800",172800,PRICE_NEEDED,TYPE_ONLY,"[CAP 2026-04-04] TYPE_ONLY: Russia Nicholas I 5R 1842 vs Nicholas II 5R PCGS MS66 172,800. eBay price unknown->CEO check. BL=$784.5. Gold spike->CEO_CHECK.",https://www.ebay.com/itm/267628555522?_skw=PCGS+gold+graded&hash=item3e4fe7ad02:g:oQQAAeSw-YFpz6-o,2026-04-03T19:28:44.530128+00:00
heritage_hk_spring_world_2026_apr_25027,"Australia: Victoria gold Sovereign 1864-SYDNEY AU Details
(Tooled) PCGS,",GB,gold,1864,,PCGS,CAP_BUY,INVESTIGATION,37.0,32000,20000,69.4,NGC鑑定PF70 ロイヤルミント 2025年 ソブリン銀貨 ピストルッチ 聖ジョージの竜退治 シルバー プルーフコイン Royal Mint Sovereign,32000,スラブ未確認,TYPE_ONLY,[CAP品質管理 2026-04-04] Yahoo参照エラー: 異なる銘柄・シリーズ・製品を参照。比較不能のため再調査必要。,https://coins.ha.com/itm/australia/australia-victoria-gold-sovereign-1864-sydney-au-details-tooled-pcgs-/a/61610-25027.s?ic4=ListView-ShortDescription-071515,2026-04-03T16:16:46.734119+00:00
noble_141_2026_apr_1034,"George V - Elizabeth II, commemoratives, 1927 Canberra, 1951 Jubilee, 1954 Royal Visit. Polished, very fine or better....",UNKNOWN,gold,1927,,,CAP_NG,INVESTIGATION,173.0,57000,-14150,-27.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥57,000で仕入上限¥25,954。想定利益¥-14,150(ROI -27.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1034,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1200,"George III, Bank of England, silver five shillings or dollar, 1804 (S.3768) top leaf to centre of E, no stop after REX....",GB,gold,1804,,,CAP_NG,INVESTIGATION,,14250,-5600,-43.7,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/1200,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1321,"Charles I, gold unite, Oxford Mint, 1643, no mm, tall, well proportioned bust (S.2733). Cleaned, flat strike over face,...",UNKNOWN,gold,1643,,,CAP_NG,INVESTIGATION,3947.0,855000,-173750,-22.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥855,000で仕入上限¥592,113。想定利益¥-173,750(ROI -22.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1321,2026-04-03T17:49:32.785489+00:00
noble_141_2026_apr_1355,"Elizabeth II, proof fifty pence, 2022, struck in .916 fine gold, Platinum Jubilee. In case of issue, FDC and rare,...",UNKNOWN,gold,2022,,,CAP_NG,INVESTIGATION,121.0,47500,-12250,-28.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥47,500で仕入上限¥18,181。想定利益¥-12,250(ROI -28.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1355,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1444,T.P.G.C. (gold) Marine Cup in 9 carat gold (10.02g) 'Won by/Rolf McCullum/1913' by W.J.D. Very fine.,UNKNOWN,gold,1913,,,CAP_NG,INVESTIGATION,173.0,57000,-14150,-27.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥57,000で仕入上限¥25,954。想定利益¥-14,150(ROI -27.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1444,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1654,"Latvia, Republic, silver two lati, 1926 (KM.8). Uncirculated.In a slab by PCGS as MS65 (51357006).",UNKNOWN,silver,1926,MS65,PCGS,CAP_NG,INVESTIGATION,108.0,45000,25210,62.2,1931年 ラトビア 5 Lat PCGS MS64 銀貨 コイン 高鑑定,88000,スラブ未確認,TYPE_ONLY,[INVESTIGATION/2026-04-04] Rule4違反: Yahoo比較元管理番号なし。Latvia 5 Lats参照はTYPE_ONLYで管理番号未確認。CEO_CHECK不可。再照合後に昇格検討。,https://www.numisbids.com/sale/10505/lot/1654,2026-04-03T17:29:00.784314+00:00
noble_141_2026_apr_1673,"Netherlands, Dutch Republic, City of Deventer, silver rider or ducaton, 1666, (KM.62.1, Dav 4944), sea salvage from the...",UNKNOWN,gold,1666,,,CAP_NG,INVESTIGATION,,14250,-5600,-43.7,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/1673,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1674,"Netherlands, Deventer, silver 28 stuivers or florin, 1684, countermarked with bundle of arrows, 1693 (KM.76 [host...",DE,gold,1684,,,CAP_NG,INVESTIGATION,18.0,28500,-8450,-32.9,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥28,500で仕入上限¥2,636。想定利益¥-8,450(ROI -32.9%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/1674,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1676,"Netherlands, Utrecht, silver rider or ducaton, 1711 (2), and third no date or arms visible, all with corrosion...",UNKNOWN,gold,1711,,,CAP_NG,INVESTIGATION,,19000,-6550,-38.3,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/1676,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1677,"Netherlands, Overyssel, silver rider or ducatoon, 1734, salvaged from the 1735 wreck of VOC Vliegend Hart (Flying...",UNKNOWN,gold,1734,,,CAP_NG,INVESTIGATION,,4750,-3700,-86.5,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/1677,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_1681,"Palestine, British Mandate, 20 mils 1933; silver 50 mils 1934, 1935; silver 100 mils 1935. Very fine or better. (4)",GB,gold,1933,,,CAP_NG,INVESTIGATION,,4750,-3700,-86.5,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/1681,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_273,"Elizabeth II, circulated sets, 1966 (2). One in wallet, one carded. Very fine or better. (2)",UNKNOWN,gold,1966,,,CAP_NG,INVESTIGATION,,9500,-4650,-54.4,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/273,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_291,"Elizabeth II, mint gold two hundred dollars, 1980, Koala. In wallet of issue, uncirculated.",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,864.0,190000,-40750,-23.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥190,000で仕入上限¥129,636。想定利益¥-40,750(ROI -23.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/291,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_292,"Elizabeth II, mint gold two hundred dollars, 1980 Koala. In wallets of issue, uncirculated. (2)",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,1613.0,351500,-73050,-23.1,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥351,500で仕入上限¥241,952。想定利益¥-73,050(ROI -23.1%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/292,2026-04-03T16:56:33.410879+00:00
noble_141_2026_apr_293,"Elizabeth II, mint gold two hundred dollars, 1980. In wallets of issue, uncirculated. (8)",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,864.0,190000,-40750,-23.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥190,000で仕入上限¥129,636。想定利益¥-40,750(ROI -23.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/293,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_294,"Elizabeth II, mint gold two hundred dollars, 1980. In wallets of issue, uncirculated. (20)",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,3947.0,855000,-173750,-22.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥855,000で仕入上限¥592,113。想定利益¥-173,750(ROI -22.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/294,2026-04-03T17:49:32.785489+00:00
noble_141_2026_apr_295,"Elizabeth II, mint gold two hundred dollars, 1981, Royal Wedding. In wallet of issue, uncirculated.",UNKNOWN,gold,1981,,,CAP_NG,INVESTIGATION,2802.0,608000,-124350,-22.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥608,000で仕入上限¥420,336。想定利益¥-124,350(ROI -22.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/295,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_296,"Elizabeth II, mint gold two hundred dollars, 1981, Royal Wedding. One only in pack of issue, uncirculated. (5)",UNKNOWN,gold,1981,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/296,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_297,"Elizabeth II, mint gold two hundred dollars, 1981, Royal Wedding. In wallets of issue, one only small typeface,...",UNKNOWN,gold,1981,,,CAP_NG,INVESTIGATION,4212.0,912000,-185150,-22.6,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥912,000で仕入上限¥631,754。想定利益¥-185,150(ROI -22.6%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/297,2026-04-03T17:49:32.785489+00:00
noble_141_2026_apr_298,"Elizabeth II, mint gold two hundred dollars, 1982, XII Commonwealth Games, Brisbane. In wallets of issue, uncirculated....",UNKNOWN,gold,1982,,,CAP_NG,INVESTIGATION,2802.0,608000,-124350,-22.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥608,000で仕入上限¥420,336。想定利益¥-124,350(ROI -22.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/298,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_299,"Elizabeth II, mint gold two hundred dollars, 1983. In wallet of issue, uncirculated.",UNKNOWN,gold,1983,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/299,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_300,"Elizabeth II, mint gold two hundred dollars, 1983. In wallets of issue, uncirculated. (6)",UNKNOWN,gold,1983,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/300,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_301,"Elizabeth II, mint gold two hundred dollars, 1984 (3), 1985. In packs of issue, uncirculated. (4)",UNKNOWN,gold,1984,,,CAP_NG,INVESTIGATION,2362.0,513000,-105350,-22.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥513,000で仕入上限¥354,268。想定利益¥-105,350(ROI -22.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/301,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_302,"Elizabeth II, mint gold two hundred dollars, 1985. In pack of issue, uncirculated.",UNKNOWN,gold,1985,,,CAP_NG,INVESTIGATION,864.0,190000,-40750,-23.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥190,000で仕入上限¥129,636。想定利益¥-40,750(ROI -23.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/302,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_303,"Elizabeth II, mint gold two hundred dollars, 1987. In pack of issue, outer sleeve bent, uncirculated.",UNKNOWN,gold,1987,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/303,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_304,"Elizabeth II, mint gold two hundred dollars 1989, 1990 and 1991 Pride of Australia series. In packs of issue,...",AU,gold,1989,,,CAP_NG,INVESTIGATION,,19000,-6550,-38.3,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/304,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_305,"Elizabeth II, mint gold two hundred dollars, 1990 (platypus). Set in gold surround mount with fine gold chain as...",UNKNOWN,gold,1990,,,CAP_NG,INVESTIGATION,95.0,42750,-11300,-29.4,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥42,750で仕入上限¥14,295。想定利益¥-11,300(ROI -29.4%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/305,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_306,"Elizabeth II, mint gold two hundred dollars, 1992. In pack of issue, uncirculated.",UNKNOWN,gold,1992,,,CAP_NG,INVESTIGATION,,23750,-7500,-35.1,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/306,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_360,"Elizabeth II, PNC, Elizabeth II Golden Jubilee fifty cents, 2003; USA, Bicentennial First Day Cover with five dollar...",US,gold,2003,,,CAP_NG,INVESTIGATION,,19000,-6550,-38.3,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/360,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_361,"Elizabeth II, carded fifty gold plated fifty cents coin, 2018, PNC with commemorative fifty cents, 2003; one dollar...",UNKNOWN,gold,2018,,,CAP_NG,INVESTIGATION,,14250,-5600,-43.7,,,スラブ未確認,NONE,Yahoo参照なし。類似取引不足、要継続調査。 Yahoo相場不明のため利益計算不可。現地調査後に再評価。 ❌ CAP_NG：現時点では見送り推奨。,https://www.numisbids.com/sale/10505/lot/361,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_387,"Elizabeth II, proof gold two hundred dollars, 1980 (2), 1983, mint issue 1981 (Royal Wedding). In cases and wallet of...",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,3155.0,684000,-139550,-22.7,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥684,000で仕入上限¥473,190。想定利益¥-139,550(ROI -22.7%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/387,2026-04-03T17:49:32.785489+00:00
noble_141_2026_apr_410,"Elizabeth II, proof gold two hundred dollars, 1980 Koala. In case of issue, FDC.",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/410,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_411,"Elizabeth II, proof gold two hundred dollars, 1980 Koala. In case of issue, FDC.",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,776.0,171000,-36950,-24.0,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥171,000で仕入上限¥116,422。想定利益¥-36,950(ROI -24.0%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/411,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_412,"Elizabeth II, proof gold two hundred dollars, 1980. In case of issue, FDC.",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,754.0,166250,-36000,-24.1,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥166,250で仕入上限¥113,119。想定利益¥-36,000(ROI -24.1%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/412,2026-04-03T16:13:08.459948+00:00
noble_141_2026_apr_413,"Elizabeth II, proof gold two hundred dollars, 1980, 1982, 1985. In cases of issue, FDC. (3)",UNKNOWN,gold,1980,,,CAP_NG,INVESTIGATION,2098.0,456000,-93950,-22.9,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥456,000で仕入上限¥314,627。想定利益¥-93,950(ROI -22.9%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/413,2026-04-03T17:49:32.785489+00:00
noble_141_2026_apr_414,"Elizabeth II, proof gold two hundred dollars, 1982. In cases of issue with certificates, FDC. (2)",UNKNOWN,gold,1982,,,CAP_NG,INVESTIGATION,1569.0,342000,-71150,-23.1,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥342,000で仕入上限¥235,345。想定利益¥-71,150(ROI -23.1%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/414,2026-04-03T16:56:33.410879+00:00
noble_141_2026_apr_415,"Elizabeth II, proof gold two hundred dollars, 1983. In cases of issue with certificates, FDC. (2)",UNKNOWN,gold,1983,,,CAP_NG,INVESTIGATION,1569.0,342000,-71150,-23.1,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥342,000で仕入上限¥235,345。想定利益¥-71,150(ROI -23.1%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/415,2026-04-03T16:56:33.410879+00:00
noble_141_2026_apr_416,"Elizabeth II, proof gold two hundred dollars, 1984. In cases of issue, FDC. (10)",UNKNOWN,gold,1984,,,CAP_NG,INVESTIGATION,1569.0,342000,-71150,-23.1,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥342,000で仕入上限¥235,345。想定利益¥-71,150(ROI -23.1%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/416,2026-04-03T17:49:15.355301+00:00
noble_141_2026_apr_417,"Elizabeth II, proof gold two hundred dollars, 1986. In cases of issue with certificates, FDC. (2)",UNKNOWN,gold,1986,,,CAP_NG,INVESTIGATION,864.0,190000,-40750,-23.8,,,スラブ未確認,NONE,"Yahoo参照なし。類似取引不足、要継続調査。 現在入札額¥190,000で仕入上限¥129,636。想定利益¥-40,750(ROI -23.8%)。 ❌ CAP_NG：現時点では見送り推奨。",https://www.numisbids.com/sale/10505/lot/417,2026-04-03T16:13:08.459948+00:00
